0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.838581,18.635277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.768610,18.961470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,19.447359,18.909235,18.765480,18.962919,19.344782,19.857485,20.000000,20.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.920307,19.347391,18.981319,18.936939,19.131622,19.481890,19.971333,20.000000,20.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,18.734322,19.290302,19.703922,19.747879,19.458954,19.122738,18.966589,19.001644,19.131340,19.355705,19.750795,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,17.416889,18.095968,18.775497,19.070885,18.962255,18.760864,18.724934,18.835236,18.965466,19.116520,19.420053,19.886040,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,16.266935,17.175327,18.168083,18.700859,18.673195,18.440376,18.374846,18.503092,18.682667,18.875668,19.137396,19.437748,19.701878,20.000000,20.000000,20.000000,20.000000,20.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,15.500141,16.677406,17.955082,18.662540,18.645107,18.298237,18.072035,18.126455,18.342047,18.622717,18.920708,19.146154,19.223028,19.338205,19.791622,20.000000,20.000000,20.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,15.147664,15.000000,15.287036,16.665359,18.091106,18.856169,18.818813,18.361383,17.990602,17.913956,18.069786,18.373074,18.727104,18.977690,19.028688,19.109682,19.579014,20.000000,20.000000,20.000000,20.000000,20.000000,0.000000,0.000000
0.000000,0.000000,15.089146,15.000000,15.656474,17.129963,18.561481,19.284817,19.208345,18.726242,18.285616,18.076033,18.069201,18.232985,18.526447,18.824467,18.988018,19.205847,19.785837,20.000000,20.000000,20.000000,20.000000,20.000000,0.000000,0.000000
0.000000,0.000000,15.700741,15.724490,16.564734,17.987280,19.302111,19.930929,19.842791,19.408949,18.995077,18.700336,18.467810,18.346821,18.421400,18.673676,18.985714,19.404795,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,0.000000,0.000000
0.000000,0.000000,16.912075,17.089560,17.862711,19.059593,20.000000,20.000000,20.000000,20.000000,19.953371,19.649359,19.256805,18.840368,18.654858,18.789021,19.156601,19.690027,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,0.000000,0.000000
