0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.651170,3.651170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.651170,3.651170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.721555,6.721555,6.472602,6.472602,5.488228,5.488228,2.843453,2.843453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.721555,6.721555,6.472602,6.472602,5.488228,5.488228,2.843453,2.843453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,4.765583,4.765583,5.136180,5.136180,5.146972,5.146972,5.234161,5.234161,5.044623,5.044623,3.707523,3.707523,1.539775,1.539775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,4.765583,4.765583,5.136180,5.136180,5.146972,5.146972,5.234161,5.234161,5.044623,5.044623,3.707523,3.707523,1.539775,1.539775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,1.666212,1.666212,1.717954,1.717954,2.300642,2.300642,3.075190,3.075190,3.401897,3.401897,2.701739,2.701739,1.432138,1.432138,0.459736,0.459736,0.068568,0.068568,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,1.666212,1.666212,1.717954,1.717954,2.300642,2.300642,3.075190,3.075190,3.401897,3.401897,2.701739,2.701739,1.432138,1.432138,0.459736,0.459736,0.068568,0.068568,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.843009,0.843009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.994444,0.994444,1.714217,1.714217,1.163110,1.163110,0.386309,0.386309,0.603414,0.603414,1.693224,1.693224,2.832285,2.832285,0.000000,0.000000
0.000000,0.000000,0.843009,0.843009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.994444,0.994444,1.714217,1.714217,1.163110,1.163110,0.386309,0.386309,0.603414,0.603414,1.693224,1.693224,2.832285,2.832285,0.000000,0.000000
0.000000,0.000000,0.082264,0.082264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.810742,0.810742,0.876327,0.876327,0.593805,0.593805,1.883488,1.883488,4.400924,4.400924,6.249539,6.249539,0.000000,0.000000
0.000000,0.000000,0.082264,0.082264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.810742,0.810742,0.876327,0.876327,0.593805,0.593805,1.883488,1.883488,4.400924,4.400924,6.249539,6.249539,0.000000,0.000000
2.145656,2.145656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.445245,0.445245,1.855685,1.855685,2.653903,2.653903,4.613247,4.613247,7.380484,7.380484,8.833105,8.833105,7.831489,7.831489
2.145656,2.145656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.445245,0.445245,1.855685,1.855685,2.653903,2.653903,4.613247,4.613247,7.380484,7.380484,8.833105,8.833105,7.831489,7.831489
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.371145,2.371145,4.447897,4.447897,6.653085,6.653085,8.505382,8.505382,8.695630,8.695630,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.371145,2.371145,4.447897,4.447897,6.653085,6.653085,8.505382,8.505382,8.695630,8.695630,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.894799,1.894799,4.347275,4.347275,6.152681,6.152681,6.688788,6.688788,5.666700,5.666700,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.894799,1.894799,4.347275,4.347275,6.152681,6.152681,6.688788,6.688788,5.666700,5.666700,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.879673,0.879673,2.710336,2.710336,3.644338,3.644338,3.121420,3.121420,0.000000,0.000000,0.000000,0.000000
